Track ID,Track name,Artist name,Popularity,Release year,Category,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,duration
1ptfEQq0GF3I9hknzdRL6r,"New Religion - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",Duran Duran,25,1984,New Releases,0.478,0.862,2,-6.885,1,0.107,0.0167,0.0,0.341,0.252,138.011,audio_features,1ptfEQq0GF3I9hknzdRL6r,spotify:track:1ptfEQq0GF3I9hknzdRL6r,https://api.spotify.com/v1/tracks/1ptfEQq0GF3I9hknzdRL6r,https://api.spotify.com/v1/audio-analysis/1ptfEQq0GF3I9hknzdRL6r,337200,4,5.62
3jFTk8R4d94VFKpwANfV8r,New Music Artists,New Releases,0,2023,New Releases,0.277,0.69,10,-12.997,0,0.162,0.00028,0.779,0.276,0.443,156.792,audio_features,3jFTk8R4d94VFKpwANfV8r,spotify:track:3jFTk8R4d94VFKpwANfV8r,https://api.spotify.com/v1/tracks/3jFTk8R4d94VFKpwANfV8r,https://api.spotify.com/v1/audio-analysis/3jFTk8R4d94VFKpwANfV8r,134797,5,2.25
7a01LHvus0jUJRTOlQUJX3,New Resolution,Azure Ray,21,2003,New Releases,0.591,0.536,9,-9.108,0,0.0314,0.186,0.00099,0.136,0.618,90.078,audio_features,7a01LHvus0jUJRTOlQUJX3,spotify:track:7a01LHvus0jUJRTOlQUJX3,https://api.spotify.com/v1/tracks/7a01LHvus0jUJRTOlQUJX3,https://api.spotify.com/v1/audio-analysis/7a01LHvus0jUJRTOlQUJX3,203467,4,3.39
1oy6a9sMQvHorVZg65g4AS,Finally - Radio Edit,CeCe Peniston,8,2011,New Releases,0.587,0.826,11,-3.165,0,0.165,0.00737,0.0,0.716,0.636,127.992,audio_features,1oy6a9sMQvHorVZg65g4AS,spotify:track:1oy6a9sMQvHorVZg65g4AS,https://api.spotify.com/v1/tracks/1oy6a9sMQvHorVZg65g4AS,https://api.spotify.com/v1/audio-analysis/1oy6a9sMQvHorVZg65g4AS,178125,4,2.97
4xqMJ1jBi557DT0LETsKGp,Tears On My Pillow,New Edition,28,1986,New Releases,0.488,0.33,4,-15.581,0,0.0332,0.194,1.48e-05,0.165,0.56,102.693,audio_features,4xqMJ1jBi557DT0LETsKGp,spotify:track:4xqMJ1jBi557DT0LETsKGp,https://api.spotify.com/v1/tracks/4xqMJ1jBi557DT0LETsKGp,https://api.spotify.com/v1/audio-analysis/4xqMJ1jBi557DT0LETsKGp,236307,3,3.94
2mf7LqhrgDn1r4HVR7JEEn,I Don't Wanna Lose My Way - Loverush UK! Club Mix,Dreamcatcher,9,2011,New Releases,0.715,0.674,7,-7.045,0,0.0362,0.00214,0.446,0.0303,0.446,130.009,audio_features,2mf7LqhrgDn1r4HVR7JEEn,spotify:track:2mf7LqhrgDn1r4HVR7JEEn,https://api.spotify.com/v1/tracks/2mf7LqhrgDn1r4HVR7JEEn,https://api.spotify.com/v1/audio-analysis/2mf7LqhrgDn1r4HVR7JEEn,395472,3,6.59
3ePWsyv3POwNGh50xq7lR3,New Resolution,Heartless Bastards,20,2005,New Releases,0.516,0.701,2,-6.633,1,0.125,0.0198,0.0501,0.135,0.317,149.967,audio_features,3ePWsyv3POwNGh50xq7lR3,spotify:track:3ePWsyv3POwNGh50xq7lR3,https://api.spotify.com/v1/tracks/3ePWsyv3POwNGh50xq7lR3,https://api.spotify.com/v1/audio-analysis/3ePWsyv3POwNGh50xq7lR3,143227,4,2.39
5kLg97bTZIq3fLV8rNsHwa,Must Be The Love,ARTY,4,2012,New Releases,0.59,0.794,11,-5.301,1,0.038,0.121,0.00475,0.112,0.375,128.014,audio_features,5kLg97bTZIq3fLV8rNsHwa,spotify:track:5kLg97bTZIq3fLV8rNsHwa,https://api.spotify.com/v1/tracks/5kLg97bTZIq3fLV8rNsHwa,https://api.spotify.com/v1/audio-analysis/5kLg97bTZIq3fLV8rNsHwa,277827,4,4.63
3Komaz4sw50otrH6Iw2mlh,Aether,Release The Long Ships,33,2014,New Releases,0.546,0.345,7,-14.917,1,0.0305,0.529,0.622,0.132,0.356,80.02,audio_features,3Komaz4sw50otrH6Iw2mlh,spotify:track:3Komaz4sw50otrH6Iw2mlh,https://api.spotify.com/v1/tracks/3Komaz4sw50otrH6Iw2mlh,https://api.spotify.com/v1/audio-analysis/3Komaz4sw50otrH6Iw2mlh,146094,3,2.43
1tmt0eRXX7OYWaf4Z3U5p8,Chronic Chills,New Releases,0,2023,New Releases,0.476,0.474,11,-13.987,0,0.0763,0.0695,0.98,0.516,0.528,172.406,audio_features,1tmt0eRXX7OYWaf4Z3U5p8,spotify:track:1tmt0eRXX7OYWaf4Z3U5p8,https://api.spotify.com/v1/tracks/1tmt0eRXX7OYWaf4Z3U5p8,https://api.spotify.com/v1/audio-analysis/1tmt0eRXX7OYWaf4Z3U5p8,67628,4,1.13
0Q74AKr9dRem3xoRiAt2cS,New Reality (feat. Tiffany Maes),Analogue Revolution,18,2010,New Releases,0.719,0.82,8,-4.463,0,0.0403,0.312,2.34e-06,0.0803,0.672,129.956,audio_features,0Q74AKr9dRem3xoRiAt2cS,spotify:track:0Q74AKr9dRem3xoRiAt2cS,https://api.spotify.com/v1/tracks/0Q74AKr9dRem3xoRiAt2cS,https://api.spotify.com/v1/audio-analysis/0Q74AKr9dRem3xoRiAt2cS,215010,4,3.58
35GB66unKRtDzWqjMNMs83,Freedom HipHop Song,New Releases,0,2023,New Releases,0.556,0.585,4,-12.553,0,0.0706,0.000466,0.918,0.146,0.33,181.988,audio_features,35GB66unKRtDzWqjMNMs83,spotify:track:35GB66unKRtDzWqjMNMs83,https://api.spotify.com/v1/tracks/35GB66unKRtDzWqjMNMs83,https://api.spotify.com/v1/audio-analysis/35GB66unKRtDzWqjMNMs83,74370,4,1.24
5T5dTIqmFBB7SK7f9Mi3jW,I.F.,Release Hallucination,33,2019,New Releases,0.533,0.951,3,-2.407,1,0.103,0.00146,0.0,0.0642,0.214,110.023,audio_features,5T5dTIqmFBB7SK7f9Mi3jW,spotify:track:5T5dTIqmFBB7SK7f9Mi3jW,https://api.spotify.com/v1/tracks/5T5dTIqmFBB7SK7f9Mi3jW,https://api.spotify.com/v1/audio-analysis/5T5dTIqmFBB7SK7f9Mi3jW,418268,4,6.97
37Ibq8pysZqGCmtcLDjcX0,Calming Hip Hop Lofi,New Releases,0,2023,New Releases,0.589,0.252,1,-20.366,0,0.0736,0.806,0.896,0.204,0.786,76.616,audio_features,37Ibq8pysZqGCmtcLDjcX0,spotify:track:37Ibq8pysZqGCmtcLDjcX0,https://api.spotify.com/v1/tracks/37Ibq8pysZqGCmtcLDjcX0,https://api.spotify.com/v1/audio-analysis/37Ibq8pysZqGCmtcLDjcX0,70413,4,1.17
1r8wNGladkDCNQk6bA94sh,Release,Alesia Harris,24,2023,New Releases,0.541,0.515,9,-9.407,1,0.0296,0.789,0.0,0.109,0.619,85.952,audio_features,1r8wNGladkDCNQk6bA94sh,spotify:track:1r8wNGladkDCNQk6bA94sh,https://api.spotify.com/v1/tracks/1r8wNGladkDCNQk6bA94sh,https://api.spotify.com/v1/audio-analysis/1r8wNGladkDCNQk6bA94sh,178253,4,2.97
1VJVBTuJJpZ2AmVD4woL6O,Fire Chill Lofi,New Releases,0,2023,New Releases,0.84,0.562,1,-2.693,0,0.126,0.687,0.895,0.196,0.863,143.376,audio_features,1VJVBTuJJpZ2AmVD4woL6O,spotify:track:1VJVBTuJJpZ2AmVD4woL6O,https://api.spotify.com/v1/tracks/1VJVBTuJJpZ2AmVD4woL6O,https://api.spotify.com/v1/audio-analysis/1VJVBTuJJpZ2AmVD4woL6O,108842,4,1.81
14l431DaCYiYxMok3u0dCE,Release Me,Chief Kelly,28,2023,New Releases,0.519,0.807,7,-5.007,0,0.0371,0.00388,2.05e-05,0.119,0.415,145.092,audio_features,14l431DaCYiYxMok3u0dCE,spotify:track:14l431DaCYiYxMok3u0dCE,https://api.spotify.com/v1/tracks/14l431DaCYiYxMok3u0dCE,https://api.spotify.com/v1/audio-analysis/14l431DaCYiYxMok3u0dCE,176690,4,2.94
3SvwJFYVK177kNsGaKLd0h,Chill Music,New Releases,0,2023,New Releases,0.367,0.874,0,-16.785,0,0.59,0.21,0.278,0.971,0.345,153.433,audio_features,3SvwJFYVK177kNsGaKLd0h,spotify:track:3SvwJFYVK177kNsGaKLd0h,https://api.spotify.com/v1/tracks/3SvwJFYVK177kNsGaKLd0h,https://api.spotify.com/v1/audio-analysis/3SvwJFYVK177kNsGaKLd0h,61015,4,1.02
7IIf8vbnp9HCe4NWqUOc0x,Lo Fi Hip Hop Beats Radio Mix,New Releases,0,2023,New Releases,0.592,0.437,8,-11.086,1,0.265,0.751,4.48e-05,0.909,0.726,80.848,audio_features,7IIf8vbnp9HCe4NWqUOc0x,spotify:track:7IIf8vbnp9HCe4NWqUOc0x,https://api.spotify.com/v1/tracks/7IIf8vbnp9HCe4NWqUOc0x,https://api.spotify.com/v1/audio-analysis/7IIf8vbnp9HCe4NWqUOc0x,102636,5,1.71
1D3YSlm7BEcL7jNKUqGdRw,Chill Calming Background Music,New Releases,1,2023,New Releases,0.886,0.362,1,-11.554,1,0.188,0.466,0.508,0.105,0.392,76.643,audio_features,1D3YSlm7BEcL7jNKUqGdRw,spotify:track:1D3YSlm7BEcL7jNKUqGdRw,https://api.spotify.com/v1/tracks/1D3YSlm7BEcL7jNKUqGdRw,https://api.spotify.com/v1/audio-analysis/1D3YSlm7BEcL7jNKUqGdRw,126803,4,2.11
5VgGmTlnDoVnfSi0DUWvNe,"New Recording 12, Jan 3, 2020",Post Malone,15,2022,New Releases,0.499,0.16,9,-15.416,1,0.049,0.927,0.000283,0.181,0.212,108.254,audio_features,5VgGmTlnDoVnfSi0DUWvNe,spotify:track:5VgGmTlnDoVnfSi0DUWvNe,https://api.spotify.com/v1/tracks/5VgGmTlnDoVnfSi0DUWvNe,https://api.spotify.com/v1/audio-analysis/5VgGmTlnDoVnfSi0DUWvNe,92718,3,1.55
5P5eH0mgqTBwZ0rw39o0IJ,Chill Hop Music,New Releases,0,2023,New Releases,0.734,0.751,1,-10.487,0,0.104,0.651,0.147,0.553,0.566,134.202,audio_features,5P5eH0mgqTBwZ0rw39o0IJ,spotify:track:5P5eH0mgqTBwZ0rw39o0IJ,https://api.spotify.com/v1/tracks/5P5eH0mgqTBwZ0rw39o0IJ,https://api.spotify.com/v1/audio-analysis/5P5eH0mgqTBwZ0rw39o0IJ,116957,5,1.95
2JpOgbHlDz7ak5QqeHwAuQ,Snow,Release The Long Ships,29,2014,New Releases,0.384,0.538,6,-8.743,0,0.0269,0.000231,0.81,0.0967,0.272,160.002,audio_features,2JpOgbHlDz7ak5QqeHwAuQ,spotify:track:2JpOgbHlDz7ak5QqeHwAuQ,https://api.spotify.com/v1/tracks/2JpOgbHlDz7ak5QqeHwAuQ,https://api.spotify.com/v1/audio-analysis/2JpOgbHlDz7ak5QqeHwAuQ,282000,4,4.7
4vIYWxrnFNiOsQvGHa3JXI,Music For Study,New Releases,0,2023,New Releases,0.574,0.419,2,-12.744,1,0.0401,0.00121,0.804,0.297,0.426,76.606,audio_features,4vIYWxrnFNiOsQvGHa3JXI,spotify:track:4vIYWxrnFNiOsQvGHa3JXI,https://api.spotify.com/v1/tracks/4vIYWxrnFNiOsQvGHa3JXI,https://api.spotify.com/v1/audio-analysis/4vIYWxrnFNiOsQvGHa3JXI,108006,4,1.8
1BAjT9ZkfMXerkzWvBiTjb,Can You Stand The Rain - Extended Version,New Edition,22,1988,New Releases,0.644,0.705,5,-8.32,0,0.027,0.0277,0.000158,0.191,0.461,142.858,audio_features,1BAjT9ZkfMXerkzWvBiTjb,spotify:track:1BAjT9ZkfMXerkzWvBiTjb,https://api.spotify.com/v1/tracks/1BAjT9ZkfMXerkzWvBiTjb,https://api.spotify.com/v1/audio-analysis/1BAjT9ZkfMXerkzWvBiTjb,416000,4,6.93
4c4uMoPJOFZtHUgUcStlf0,Studying Music,New Releases,0,2023,New Releases,0.851,0.301,11,-13.628,0,0.16,0.403,0.0012,0.133,0.573,134.082,audio_features,4c4uMoPJOFZtHUgUcStlf0,spotify:track:4c4uMoPJOFZtHUgUcStlf0,https://api.spotify.com/v1/tracks/4c4uMoPJOFZtHUgUcStlf0,https://api.spotify.com/v1/audio-analysis/4c4uMoPJOFZtHUgUcStlf0,116957,4,1.95
7fJD4wM4Mca1eGxppgHPF7,Baby Love,New Edition,25,1984,New Releases,0.703,0.568,1,-14.34,0,0.0538,0.138,5.98e-06,0.0392,0.867,99.985,audio_features,7fJD4wM4Mca1eGxppgHPF7,spotify:track:7fJD4wM4Mca1eGxppgHPF7,https://api.spotify.com/v1/tracks/7fJD4wM4Mca1eGxppgHPF7,https://api.spotify.com/v1/audio-analysis/7fJD4wM4Mca1eGxppgHPF7,275440,4,4.59
1HdXIWrTJrbQyhgD5QGDNp,Chill Lofi Party,New Releases,0,2023,New Releases,0.722,0.384,11,-11.949,0,0.047,0.0221,0.926,0.145,0.3,86.154,audio_features,1HdXIWrTJrbQyhgD5QGDNp,spotify:track:1HdXIWrTJrbQyhgD5QGDNp,https://api.spotify.com/v1/tracks/1HdXIWrTJrbQyhgD5QGDNp,https://api.spotify.com/v1/audio-analysis/1HdXIWrTJrbQyhgD5QGDNp,117753,4,1.96
4zn6fzFAaLPvYj6nVucAJF,Where It All Started,New Edition,25,1988,New Releases,0.656,0.835,11,-9.96,0,0.0549,0.0459,6.2e-05,0.48,0.49,93.668,audio_features,4zn6fzFAaLPvYj6nVucAJF,spotify:track:4zn6fzFAaLPvYj6nVucAJF,https://api.spotify.com/v1/tracks/4zn6fzFAaLPvYj6nVucAJF,https://api.spotify.com/v1/audio-analysis/4zn6fzFAaLPvYj6nVucAJF,211200,4,3.52
7LpH8JMAZds4LGusE1YXYf,Chill Lofi Beats To Work To,New Releases,0,2023,New Releases,0.896,0.925,7,-10.133,1,0.372,0.853,3.91e-05,0.164,0.918,153.14,audio_features,7LpH8JMAZds4LGusE1YXYf,spotify:track:7LpH8JMAZds4LGusE1YXYf,https://api.spotify.com/v1/tracks/7LpH8JMAZds4LGusE1YXYf,https://api.spotify.com/v1/audio-analysis/7LpH8JMAZds4LGusE1YXYf,95475,4,1.59
49dDmgTRXKpHNrEMGOgZVD,Release - Live,Ricky Dillard,22,2020,New Releases,0.177,0.808,1,-6.385,1,0.179,0.0338,0.0,0.326,0.404,73.306,audio_features,49dDmgTRXKpHNrEMGOgZVD,spotify:track:49dDmgTRXKpHNrEMGOgZVD,https://api.spotify.com/v1/tracks/49dDmgTRXKpHNrEMGOgZVD,https://api.spotify.com/v1/audio-analysis/49dDmgTRXKpHNrEMGOgZVD,463601,4,7.73
0xFTOYImv9F1RVurgYDbHB,Lofi Night Lullaby,New Releases,0,2023,New Releases,0.572,0.545,5,-12.752,0,0.0423,0.0115,0.804,0.705,0.591,90.942,audio_features,0xFTOYImv9F1RVurgYDbHB,spotify:track:0xFTOYImv9F1RVurgYDbHB,https://api.spotify.com/v1/tracks/0xFTOYImv9F1RVurgYDbHB,https://api.spotify.com/v1/audio-analysis/0xFTOYImv9F1RVurgYDbHB,69094,4,1.15
5pjXx0QypyIsgsSkHJ6b3x,Release,Antonia Malone,19,2024,New Releases,0.552,0.392,7,-15.771,0,0.0381,0.0755,0.878,0.146,0.404,160.125,audio_features,5pjXx0QypyIsgsSkHJ6b3x,spotify:track:5pjXx0QypyIsgsSkHJ6b3x,https://api.spotify.com/v1/tracks/5pjXx0QypyIsgsSkHJ6b3x,https://api.spotify.com/v1/audio-analysis/5pjXx0QypyIsgsSkHJ6b3x,199420,4,3.32
3iZzmEyrPnjRqWhylaxExx,Chill Music,New Releases,1,2023,New Releases,0.772,0.0565,2,-11.835,1,0.0482,0.674,0.951,0.0845,0.853,81.468,audio_features,3iZzmEyrPnjRqWhylaxExx,spotify:track:3iZzmEyrPnjRqWhylaxExx,https://api.spotify.com/v1/tracks/3iZzmEyrPnjRqWhylaxExx,https://api.spotify.com/v1/audio-analysis/3iZzmEyrPnjRqWhylaxExx,113149,4,1.89
21az1vgRSxFeYrIF0iP2wg,release,eli.,23,2019,New Releases,0.57,0.497,1,-7.511,1,0.0656,0.428,0.0,0.146,0.549,159.944,audio_features,21az1vgRSxFeYrIF0iP2wg,spotify:track:21az1vgRSxFeYrIF0iP2wg,https://api.spotify.com/v1/tracks/21az1vgRSxFeYrIF0iP2wg,https://api.spotify.com/v1/audio-analysis/21az1vgRSxFeYrIF0iP2wg,191997,4,3.2
3St7GcwU6Wvtj0JPoWzwdW,Playlist For Gaming,New Releases,0,2023,New Releases,0.737,0.45,4,-12.706,0,0.115,0.682,0.321,0.0856,0.52,76.632,audio_features,3St7GcwU6Wvtj0JPoWzwdW,spotify:track:3St7GcwU6Wvtj0JPoWzwdW,https://api.spotify.com/v1/tracks/3St7GcwU6Wvtj0JPoWzwdW,https://api.spotify.com/v1/audio-analysis/3St7GcwU6Wvtj0JPoWzwdW,120537,4,2.01
4IvUZv1ua8cLLvdL5YuTG2,What's Your Name,New Edition,22,1986,New Releases,0.625,0.421,5,-13.807,1,0.0258,0.252,0.0,0.0738,0.498,99.427,audio_features,4IvUZv1ua8cLLvdL5YuTG2,spotify:track:4IvUZv1ua8cLLvdL5YuTG2,https://api.spotify.com/v1/tracks/4IvUZv1ua8cLLvdL5YuTG2,https://api.spotify.com/v1/audio-analysis/4IvUZv1ua8cLLvdL5YuTG2,276160,3,4.6
4lnETJKv1XoIU4T5YEEcjf,Chilled Out Studying Music,New Releases,1,2023,New Releases,0.485,0.631,4,-11.009,1,0.124,0.832,0.0921,0.926,0.853,76.622,audio_features,4lnETJKv1XoIU4T5YEEcjf,spotify:track:4lnETJKv1XoIU4T5YEEcjf,https://api.spotify.com/v1/tracks/4lnETJKv1XoIU4T5YEEcjf,https://api.spotify.com/v1/audio-analysis/4lnETJKv1XoIU4T5YEEcjf,95475,4,1.59
4B7ml3S58dMKSXqzaWjufi,Release Me (feat. Kalhaader),Twelve,39,2023,New Releases,0.794,0.644,8,-6.767,0,0.0718,0.00977,0.01,0.239,0.435,122.043,audio_features,4B7ml3S58dMKSXqzaWjufi,spotify:track:4B7ml3S58dMKSXqzaWjufi,https://api.spotify.com/v1/tracks/4B7ml3S58dMKSXqzaWjufi,https://api.spotify.com/v1/audio-analysis/4B7ml3S58dMKSXqzaWjufi,146894,4,2.45
59vbfzTN9Y030BTaQFDHF7,Chill Lo Fi Music,New Releases,2,2023,New Releases,0.636,0.557,10,-13.257,0,0.0426,0.302,0.914,0.123,0.485,91.001,audio_features,59vbfzTN9Y030BTaQFDHF7,spotify:track:59vbfzTN9Y030BTaQFDHF7,https://api.spotify.com/v1/tracks/59vbfzTN9Y030BTaQFDHF7,https://api.spotify.com/v1/audio-analysis/59vbfzTN9Y030BTaQFDHF7,63818,4,1.06
5IbFdopGOp5zZf8ezwyylT,Struttin',The New Respects,23,2024,New Releases,0.887,0.637,2,-5.704,1,0.0512,0.0236,0.000699,0.145,0.862,125.043,audio_features,5IbFdopGOp5zZf8ezwyylT,spotify:track:5IbFdopGOp5zZf8ezwyylT,https://api.spotify.com/v1/tracks/5IbFdopGOp5zZf8ezwyylT,https://api.spotify.com/v1/audio-analysis/5IbFdopGOp5zZf8ezwyylT,179000,4,2.98
5Wq2lRvlxDhlRwoB1fNNLz,Lo Fi Hip Hop Beats Radio Mix,New Releases,0,2023,New Releases,0.69,0.7,5,-8.921,0,0.0359,0.904,0.944,0.186,0.98,143.798,audio_features,5Wq2lRvlxDhlRwoB1fNNLz,spotify:track:5Wq2lRvlxDhlRwoB1fNNLz,https://api.spotify.com/v1/tracks/5Wq2lRvlxDhlRwoB1fNNLz,https://api.spotify.com/v1/audio-analysis/5Wq2lRvlxDhlRwoB1fNNLz,108842,4,1.81
0L27mjfIUE31DsN4D9vRqO,Playlist For Gaming,New Releases,1,2023,New Releases,0.71,0.0776,11,-24.534,0,0.0464,0.987,0.905,0.0809,0.375,137.902,audio_features,0L27mjfIUE31DsN4D9vRqO,spotify:track:0L27mjfIUE31DsN4D9vRqO,https://api.spotify.com/v1/tracks/0L27mjfIUE31DsN4D9vRqO,https://api.spotify.com/v1/audio-analysis/0L27mjfIUE31DsN4D9vRqO,78767,4,1.31
1hLHe2tB5behD0fKsW62xB,Chilled Out Tune,New Releases,1,2023,New Releases,0.751,0.451,1,-19.342,0,0.0515,0.721,0.928,0.115,0.892,153.199,audio_features,1hLHe2tB5behD0fKsW62xB,spotify:track:1hLHe2tB5behD0fKsW62xB,https://api.spotify.com/v1/tracks/1hLHe2tB5behD0fKsW62xB,https://api.spotify.com/v1/audio-analysis/1hLHe2tB5behD0fKsW62xB,70413,4,1.17
0ScRMGwT9XDevBsJTXVHww,New Revelations,Likkle Jordee,16,2019,New Releases,0.691,0.562,0,-8.175,1,0.126,0.0181,0.0,0.11,0.692,76.993,audio_features,0ScRMGwT9XDevBsJTXVHww,spotify:track:0ScRMGwT9XDevBsJTXVHww,https://api.spotify.com/v1/tracks/0ScRMGwT9XDevBsJTXVHww,https://api.spotify.com/v1/audio-analysis/0ScRMGwT9XDevBsJTXVHww,220520,4,3.68
0CEoYLi5cuT7Eu3vpki1CC,Calming Lofi For Working,New Releases,1,2023,New Releases,0.746,0.213,11,-13.097,0,0.156,0.806,0.899,0.117,0.718,143.714,audio_features,0CEoYLi5cuT7Eu3vpki1CC,spotify:track:0CEoYLi5cuT7Eu3vpki1CC,https://api.spotify.com/v1/tracks/0CEoYLi5cuT7Eu3vpki1CC,https://api.spotify.com/v1/audio-analysis/0CEoYLi5cuT7Eu3vpki1CC,108842,4,1.81
2yIrLIcW4fiqtqWBG4ILcR,New Religion,Gryff,18,2020,New Releases,0.677,0.782,1,-6.639,1,0.0409,0.0452,0.0269,0.0878,0.643,109.982,audio_features,2yIrLIcW4fiqtqWBG4ILcR,spotify:track:2yIrLIcW4fiqtqWBG4ILcR,https://api.spotify.com/v1/tracks/2yIrLIcW4fiqtqWBG4ILcR,https://api.spotify.com/v1/audio-analysis/2yIrLIcW4fiqtqWBG4ILcR,232000,4,3.87
7w5sygKbdqfSwkw1Zm2YHA,Chill Music To Listen To,New Releases,0,2023,New Releases,0.875,0.484,7,-8.897,1,0.0817,0.0784,0.904,0.0693,0.49,143.652,audio_features,7w5sygKbdqfSwkw1Zm2YHA,spotify:track:7w5sygKbdqfSwkw1Zm2YHA,https://api.spotify.com/v1/tracks/7w5sygKbdqfSwkw1Zm2YHA,https://api.spotify.com/v1/audio-analysis/7w5sygKbdqfSwkw1Zm2YHA,115525,4,1.93
58kfbXpvUrQs0rm3YuMdtS,Chill HipHop Music,New Releases,2,2023,New Releases,0.673,0.267,0,-13.041,0,0.0425,0.418,0.885,0.116,0.384,76.618,audio_features,58kfbXpvUrQs0rm3YuMdtS,spotify:track:58kfbXpvUrQs0rm3YuMdtS,https://api.spotify.com/v1/tracks/58kfbXpvUrQs0rm3YuMdtS,https://api.spotify.com/v1/audio-analysis/58kfbXpvUrQs0rm3YuMdtS,64148,4,1.07
7zsxgmRzhlSYady7HXMp51,That's The Way We're Livin',New Edition,24,1988,New Releases,0.66,0.875,0,-11.335,1,0.0717,0.0933,3.57e-05,0.984,0.316,112.432,audio_features,7zsxgmRzhlSYady7HXMp51,spotify:track:7zsxgmRzhlSYady7HXMp51,https://api.spotify.com/v1/tracks/7zsxgmRzhlSYady7HXMp51,https://api.spotify.com/v1/audio-analysis/7zsxgmRzhlSYady7HXMp51,242467,4,4.04
1MbhC8dgMSS1yAQTgVTYNo,Hip Hop Lo Fi,New Releases,0,2023,New Releases,0.541,0.759,10,-10.786,0,0.708,0.0447,0.859,0.368,0.735,76.795,audio_features,1MbhC8dgMSS1yAQTgVTYNo,spotify:track:1MbhC8dgMSS1yAQTgVTYNo,https://api.spotify.com/v1/tracks/1MbhC8dgMSS1yAQTgVTYNo,https://api.spotify.com/v1/audio-analysis/1MbhC8dgMSS1yAQTgVTYNo,114272,4,1.9
5Mgro1oVilOrurfKpcs0Zo,Chill Lofi Music Mix,New Releases,1,2023,New Releases,0.836,0.498,9,-8.836,0,0.253,0.396,0.801,0.0775,0.716,76.634,audio_features,5Mgro1oVilOrurfKpcs0Zo,spotify:track:5Mgro1oVilOrurfKpcs0Zo,https://api.spotify.com/v1/tracks/5Mgro1oVilOrurfKpcs0Zo,https://api.spotify.com/v1/audio-analysis/5Mgro1oVilOrurfKpcs0Zo,89210,4,1.49
76eExZVQboNIrlCiy7gJHw,New Religion - Carnival Remix; 2009 Remaster,Duran Duran,22,1982,New Releases,0.558,0.684,9,-11.366,1,0.0812,0.0169,0.000537,0.323,0.748,126.47,audio_features,76eExZVQboNIrlCiy7gJHw,spotify:track:76eExZVQboNIrlCiy7gJHw,https://api.spotify.com/v1/tracks/76eExZVQboNIrlCiy7gJHw,https://api.spotify.com/v1/audio-analysis/76eExZVQboNIrlCiy7gJHw,314627,4,5.24
4ysqX25YTbpov2RLvPVhsR,Calming Hip Hop Lofi,New Releases,1,2023,New Releases,0.462,0.631,1,-14.04,1,0.0427,0.00477,0.928,0.54,0.731,181.844,audio_features,4ysqX25YTbpov2RLvPVhsR,spotify:track:4ysqX25YTbpov2RLvPVhsR,https://api.spotify.com/v1/tracks/4ysqX25YTbpov2RLvPVhsR,https://api.spotify.com/v1/audio-analysis/4ysqX25YTbpov2RLvPVhsR,63818,4,1.06
6kKGMMbgcnEVsRQg9bX3Ty,New Revolution,The Killigans,28,2010,New Releases,0.245,0.923,2,-4.735,1,0.0843,0.0149,0.000667,0.148,0.811,178.453,audio_features,6kKGMMbgcnEVsRQg9bX3Ty,spotify:track:6kKGMMbgcnEVsRQg9bX3Ty,https://api.spotify.com/v1/tracks/6kKGMMbgcnEVsRQg9bX3Ty,https://api.spotify.com/v1/audio-analysis/6kKGMMbgcnEVsRQg9bX3Ty,187227,4,3.12
0tvrZhTQAaNC9PUQD1ITEu,Lo Fi Chill Music,New Releases,0,2023,New Releases,0.763,0.396,4,-8.997,0,0.0347,0.335,0.844,0.0952,0.857,71.827,audio_features,0tvrZhTQAaNC9PUQD1ITEu,spotify:track:0tvrZhTQAaNC9PUQD1ITEu,https://api.spotify.com/v1/tracks/0tvrZhTQAaNC9PUQD1ITEu,https://api.spotify.com/v1/audio-analysis/0tvrZhTQAaNC9PUQD1ITEu,88792,4,1.48
0xhkaU9Uxm98vDamkhyDCU,Background Chill Music,New Releases,2,2023,New Releases,0.942,0.773,1,-9.152,0,0.0626,0.183,0.393,0.232,0.956,143.718,audio_features,0xhkaU9Uxm98vDamkhyDCU,spotify:track:0xhkaU9Uxm98vDamkhyDCU,https://api.spotify.com/v1/tracks/0xhkaU9Uxm98vDamkhyDCU,https://api.spotify.com/v1/audio-analysis/0xhkaU9Uxm98vDamkhyDCU,102158,4,1.7
09wwXkyh1Ts5gWOl1P2XrF,You're Not My Kind Of Girl,New Edition,19,1988,New Releases,0.672,0.831,7,-8.619,1,0.0402,0.0657,0.000143,0.377,0.925,95.533,audio_features,09wwXkyh1Ts5gWOl1P2XrF,spotify:track:09wwXkyh1Ts5gWOl1P2XrF,https://api.spotify.com/v1/tracks/09wwXkyh1Ts5gWOl1P2XrF,https://api.spotify.com/v1/audio-analysis/09wwXkyh1Ts5gWOl1P2XrF,241100,4,4.02
